team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
4,Empoli,231_h,462,h,0.79,2.74,0.67,2.33,8,20,0.0,2.0,0.26,l,2025-02-08,4,9,11,21,-1.66,8.7,9.6,12.4,8.2
4,Empoli,245_a,491,a,2.46,4.05,2.09,3.44,18,24,0.0,3.0,0.35,l,2025-02-16,4,9,12,21,-1.35,8.9,11.2,12.3,8.4
4,Empoli,256_h,512,h,1.25,3.12,1.06,2.65,11,16,0.0,5.0,0.28,l,2025-02-23,4,9,13,21,-1.59,14.2,7.4,7.6,10.8
4,Empoli,266_a,533,a,1.14,0.83,0.97,0.71,12,7,1.0,1.0,1.95,d,2025-03-02,4,10,13,22,0.26,6.4,9.4,10.1,6.2
4,Empoli,277_h,554,h,0.54,3.36,0.46,2.86,3,23,0.0,1.0,0.25,l,2025-03-09,4,10,14,22,-2.39,12.3,8.6,10.9,11.2
4,Empoli,284_a,569,a,2.02,2.08,1.72,1.77,18,16,0.0,1.0,1.75,l,2025-03-15,4,10,15,22,-0.06,11.6,11.2,14.8,10.6
4,Empoli,290_a,581,a,2.06,2.74,1.75,2.33,12,17,1.0,1.0,1.32,d,2025-03-29,4,11,15,23,-0.58,6.7,10.8,14.2,6.4
4,Empoli,305_h,610,h,0.94,0.96,0.8,0.82,8,9,0.0,0.0,1.79,d,2025-04-06,4,12,15,24,-0.02,12.1,7.8,8.1,9.4
4,Empoli,319_a,639,a,1.48,3.11,1.26,2.65,15,19,0.0,3.0,0.34,l,2025-04-14,4,12,16,24,-1.39,10.1,10.4,13.6,9.5
4,Empoli,323_h,646,h,1.97,2.88,1.67,2.45,11,16,2.0,2.0,1.16,d,2025-04-20,4,13,16,25,-0.78,7.7,8.5,8.9,7.4
4,Empoli,332_a,665,a,2.1,1.26,1.78,1.07,13,6,1.0,2.0,2.22,l,2025-04-27,4,13,17,25,0.72,6.6,7.5,7.8,6.4
4,Empoli,345_h,690,h,1.17,1.8,0.99,1.53,8,15,0.0,1.0,1.36,l,2025-05-04,4,13,18,25,-0.54,7.9,9.4,12.1,7.7
4,Empoli,353_h,706,h,2.42,0.46,2.06,0.39,16,2,2.0,1.0,2.49,w,2025-05-10,5,13,18,28,1.67,5.2,8.6,9.1,5.1
4,Empoli,366_a,733,a,1.96,2.05,1.67,1.74,14,12,3.0,1.0,1.74,w,2025-05-18,6,13,18,31,-0.08,8.5,9.8,12.7,8.1
4,Empoli,375_h,750,h,3.11,0.9,2.64,0.76,26,5,1.0,2.0,2.56,l,2025-05-25,6,13,19,31,1.88,11.5,4.7,5.0,9.0
5,Fiorentina,1_a,3,a,3.2,2.49,2.72,2.11,22,15,1.0,1.0,2.16,d,2024-08-17,0,1,0,1,0.61,13.9,9.0,9.5,10.6
5,Fiorentina,14_h,28,h,3.28,1.62,2.78,1.38,18,9,0.0,0.0,2.43,d,2024-08-25,0,2,0,2,1.41,9.3,6.8,7.2,9.0
5,Fiorentina,26_h,52,h,2.77,0.98,2.36,0.83,19,3,2.0,2.0,2.46,d,2024-09-01,0,3,0,3,1.53,10.2,6.5,6.9,8.8
5,Fiorentina,34_a,69,a,2.26,2.95,1.92,2.51,12,15,2.0,3.0,1.32,l,2024-09-15,0,3,1,3,-0.59,9.3,8.3,8.7,8.8
5,Fiorentina,45_h,90,h,2.51,3.52,2.13,2.99,14,28,2.0,1.0,0.5,w,2024-09-22,1,3,1,6,-0.86,14.5,9.0,9.5,12.0
5,Fiorentina,57_a,115,a,1.28,1.02,1.09,0.87,15,8,0.0,0.0,1.93,d,2024-09-29,1,4,1,7,0.22,10.3,8.8,9.3,9.6
5,Fiorentina,69_h,138,h,1.7,3.46,1.45,2.94,9,21,2.0,1.0,0.31,w,2024-10-06,2,4,1,10,-1.5,13.5,6.2,6.5,11.2
5,Fiorentina,75_a,151,a,4.12,0.94,3.5,0.8,18,5,6.0,0.0,2.65,w,2024-10-20,3,4,1,13,2.7,8.2,11.8,15.7,8.0
5,Fiorentina,88_h,176,h,4.43,2.34,3.77,1.99,24,13,5.0,1.0,2.53,w,2024-10-27,4,4,1,16,1.78,10.9,12.2,14.8,10.4
5,Fiorentina,96_a,193,a,2.08,2.34,1.77,1.99,14,16,1.0,0.0,1.62,w,2024-10-31,5,4,1,19,-0.22,14.2,10.0,10.5,10.8
5,Fiorentina,103_a,207,a,1.48,1.05,1.26,0.89,10,8,1.0,0.0,2.02,w,2024-11-03,6,4,1,22,0.37,10.6,7.5,7.8,9.8
5,Fiorentina,115_h,230,h,2.79,1.26,2.37,1.07,18,10,3.0,1.0,2.41,w,2024-11-10,7,4,1,25,1.3,12.4,6.7,7.0,9.6
5,Fiorentina,123_a,247,a,1.76,1.94,1.5,1.65,11,11,2.0,0.0,1.67,w,2024-11-24,8,4,1,28,-0.16,8.7,9.6,11.3,8.3
5,Fiorentina,143_h,286,h,1.72,1.1,1.47,0.94,13,11,1.0,0.0,2.11,w,2024-12-08,9,4,1,31,0.53,12.4,6.0,6.2,9.6
5,Fiorentina,153_a,307,a,1.86,2.79,1.58,2.37,11,14,0.0,1.0,1.15,l,2024-12-15,9,4,2,31,-0.79,14.8,7.8,8.1,11.2
5,Fiorentina,166_h,332,h,2.47,1.88,2.1,1.6,23,11,1.0,2.0,2.09,l,2024-12-23,9,4,3,31,0.5,13.3,9.6,10.1,10.2
5,Fiorentina,174_a,349,a,1.88,2.83,1.6,2.41,11,20,2.0,2.0,1.13,d,2024-12-29,9,5,3,32,-0.81,14.5,9.1,9.5,11.0
5,Fiorentina,179_h,358,h,1.88,1.8,1.6,1.53,16,10,0.0,3.0,1.84,l,2025-01-04,9,5,4,32,0.07,7.6,9.0,9.5,7.4
5,Fiorentina,194_a,389,a,1.56,1.65,1.33,1.41,13,10,1.0,2.0,1.73,l,2025-01-13,9,5,5,32,-0.08,13.0,4.9,5.1,10.0
5,Fiorentina,202_h,404,h,3.61,1.26,3.07,1.07,26,7,1.0,1.0,2.6,d,2025-01-19,9,6,5,33,1.99,7.4,12.0,14.5,7.2
5,Fiorentina,215_a,431,a,1.34,3.38,1.14,2.87,8,34,2.0,1.0,0.25,w,2025-01-26,10,6,5,36,-1.73,13.8,9.4,12.1,12.4
5,Fiorentina,224_h,448,h,2.03,2.5,1.73,2.12,6,23,2.0,1.0,1.47,w,2025-02-02,11,6,5,39,-0.4,8.9,8.4,8.6,8.4
5,Fiorentina,228_h,456,h,2.29,1.8,1.94,1.53,9,18,3.0,0.0,2.04,w,2025-02-06,12,6,5,42,0.41,12.1,10.0,13.0,10.2
5,Fiorentina,238_a,477,a,1.06,4.18,0.9,3.55,6,27,1.0,2.0,0.25,l,2025-02-10,12,6,6,42,-2.65,11.1,7.3,7.6,10.3
5,Fiorentina,243_h,486,h,1.23,1.58,1.05,1.34,6,7,0.0,2.0,1.56,l,2025-02-16,12,6,7,42,-0.29,8.9,4.7,5.0,8.6
5,Fiorentina,255_a,511,a,1.36,1.52,1.16,1.29,7,10,0.0,1.0,1.69,l,2025-02-23,12,6,8,42,-0.14,12.1,6.3,6.5,9.4
5,Fiorentina,260_h,520,h,1.83,1.42,1.56,1.21,14,8,1.0,0.0,2.01,w,2025-02-28,13,6,8,45,0.35,12.4,10.0,10.8,9.6
5,Fiorentina,276_a,553,a,1.24,4.38,1.05,3.72,10,20,1.0,2.0,0.25,l,2025-03-09,13,6,9,45,-2.67,15.7,9.4,12.1,11.8
5,Fiorentina,288_h,576,h,1.51,1.68,1.28,1.43,8,16,3.0,0.0,1.68,w,2025-03-16,14,6,9,48,-0.15,13.3,9.4,9.8,10.2
5,Fiorentina,295_h,590,h,2.05,0.96,1.74,0.82,12,12,1.0,0.0,2.32,w,2025-03-30,15,6,9,51,0.93,12.7,8.1,8.5,9.8
5,Fiorentina,303_a,607,a,3.2,3.4,2.72,2.89,16,23,2.0,2.0,1.66,d,2025-04-05,15,7,9,52,-0.17,13.1,11.0,12.1,11.8
5,Fiorentina,315_h,630,h,1.57,1.34,1.33,1.14,9,8,0.0,0.0,1.91,d,2025-04-13,15,8,9,53,0.19,12.1,6.4,6.7,9.4
5,Fiorentina,326_a,653,a,1.76,1.37,1.5,1.17,11,11,2.0,1.0,1.99,w,2025-04-23,16,8,9,56,0.33,8.3,8.0,8.3,8.0
5,Fiorentina,332_h,664,h,1.26,2.1,1.07,1.78,6,13,2.0,1.0,1.21,w,2025-04-27,17,8,9,59,-0.72,7.8,6.4,6.6,7.5
5,Fiorentina,347_a,695,a,2.38,2.35,2.02,2.0,15,18,0.0,1.0,1.81,l,2025-05-04,17,8,10,59,0.02,13.6,10.6,13.9,10.4
5,Fiorentina,358_a,717,a,0.92,1.32,0.78,1.12,10,4,1.0,2.0,1.52,l,2025-05-12,17,8,11,59,-0.34,6.6,5.4,5.5,6.5
5,Fiorentina,362_h,724,h,1.78,2.1,1.51,1.78,7,16,3.0,2.0,1.58,w,2025-05-18,18,8,11,62,-0.27,6.9,6.8,6.9,6.5
5,Fiorentina,378_a,757,a,4.9,1.82,4.17,1.55,29,12,3.0,2.0,2.65,w,2025-05-25,19,8,11,65,2.62,13.6,10.8,11.7,10.4
6,Genoa,0_h,0,h,2.29,3.34,1.94,2.84,9,16,2.0,2.0,0.49,d,2024-08-17,0,1,0,1,-0.9,9.5,8.9,9.3,9.0
6,Genoa,13_a,27,a,1.28,1.7,1.09,1.44,12,16,1.0,0.0,1.51,w,2024-08-24,1,1,0,4,-0.36,7.5,10.2,13.3,7.2
6,Genoa,27_h,54,h,1.34,1.52,1.13,1.29,12,9,0.0,2.0,1.67,l,2024-09-01,1,1,1,4,-0.16,13.0,8.0,8.3,10.0
6,Genoa,33_h,66,h,3.77,2.9,3.2,2.46,20,18,1.0,1.0,2.23,d,2024-09-15,1,2,1,5,0.74,14.8,12.0,13.3,11.2
6,Genoa,42_a,85,a,0.96,2.11,0.82,1.8,12,13,0.0,2.0,0.46,l,2024-09-21,1,2,2,5,-0.98,11.3,9.8,12.7,10.4
6,Genoa,52_h,104,h,1.35,1.8,1.15,1.53,11,13,0.0,3.0,1.48,l,2024-09-28,1,2,3,5,-0.38,13.6,8.4,8.6,10.4
6,Genoa,63_a,127,a,1.12,4.02,0.95,3.42,8,23,1.0,5.0,0.25,l,2024-10-05,1,2,4,5,-2.46,11.3,9.4,12.1,10.5
6,Genoa,71_h,142,h,1.82,2.92,1.55,2.48,9,18,2.0,2.0,0.48,d,2024-10-19,1,3,4,6,-0.93,6.8,10.0,10.8,6.5
6,Genoa,85_a,171,a,1.16,2.86,0.99,2.43,9,22,0.0,3.0,0.33,l,2024-10-27,1,3,5,6,-1.44,15.4,9.2,9.8,11.6
6,Genoa,96_h,192,h,2.34,2.08,1.99,1.77,16,14,0.0,1.0,1.93,l,2024-10-31,1,3,6,6,0.22,10.5,10.8,14.2,10.0
6,Genoa,107_a,215,a,3.16,1.27,2.69,1.08,20,14,1.0,0.0,2.48,w,2024-11-04,2,3,6,9,1.6,7.7,11.0,14.5,7.4
6,Genoa,109_h,218,h,2.08,3.5,1.76,2.98,16,20,1.0,1.0,0.39,d,2024-11-07,2,4,6,10,-1.21,9.1,8.0,8.3,8.5
6,Genoa,122_h,244,h,3.43,3.16,2.91,2.69,23,23,2.0,2.0,1.93,d,2024-11-24,2,5,6,11,0.23,13.7,12.0,16.0,11.4
6,Genoa,133_a,267,a,2.54,1.16,2.16,0.98,16,10,2.0,0.0,2.38,w,2024-12-01,3,5,6,14,1.17,10.2,10.6,11.2,8.8
6,Genoa,140_h,280,h,0.89,1.7,0.76,1.44,8,12,0.0,0.0,1.23,d,2024-12-07,3,6,6,15,-0.69,10.8,7.5,7.7,10.0
6,Genoa,156_a,313,a,0.52,3.31,0.44,2.82,6,28,0.0,0.0,0.25,d,2024-12-15,3,7,6,16,-2.37,13.8,9.0,10.5,12.4
6,Genoa,160_h,320,h,1.92,1.76,1.63,1.5,14,16,1.0,2.0,1.88,l,2024-12-21,3,7,7,16,0.13,13.6,10.2,13.3,10.4
6,Genoa,168_a,337,a,2.46,3.28,2.09,2.78,16,18,2.0,1.0,1.23,w,2024-12-28,4,7,7,19,-0.69,10.5,8.4,8.9,10.0
6,Genoa,182_a,365,a,0.78,2.07,0.66,1.76,8,18,0.0,0.0,0.43,d,2025-01-05,4,8,7,20,-1.1,8.7,8.8,10.2,8.3
6,Genoa,190_h,380,h,2.46,1.92,2.09,1.63,18,18,1.0,0.0,2.07,w,2025-01-12,5,8,7,23,0.46,12.7,10.8,14.2,9.8
6,Genoa,198_a,397,a,1.34,3.14,1.14,2.67,8,16,1.0,3.0,0.3,l,2025-01-17,5,8,8,23,-1.53,12.3,9.4,10.1,11.2
6,Genoa,217_h,434,h,3.44,0.98,2.92,0.83,25,11,2.0,0.0,2.64,w,2025-01-27,6,8,8,26,2.09,8.8,7.6,8.1,8.7
6,Genoa,224_a,449,a,2.5,2.03,2.12,1.73,23,6,1.0,2.0,2.03,l,2025-02-02,6,8,9,26,0.4,8.6,8.4,8.9,8.4
6,Genoa,232_a,465,a,1.04,1.77,0.88,1.51,7,12,1.0,1.0,1.29,d,2025-02-08,6,9,9,27,-0.62,13.0,9.2,10.7,10.0
6,Genoa,248_h,496,h,2.57,1.52,2.19,1.29,16,11,2.0,0.0,2.31,w,2025-02-17,7,9,9,30,0.89,8.6,9.0,9.5,8.4
6,Genoa,253_a,507,a,1.74,3.03,1.48,2.57,17,21,0.0,1.0,0.43,l,2025-02-22,7,9,10,30,-1.09,11.0,10.2,13.3,10.4
6,Genoa,266_h,532,h,0.83,1.14,0.71,0.97,7,12,1.0,1.0,1.58,d,2025-03-02,7,10,10,31,-0.26,10.1,6.2,6.4,9.4
6,Genoa,270_a,541,a,1.38,1.11,1.17,0.94,12,9,1.0,1.0,1.94,d,2025-03-07,7,11,10,32,0.23,8.5,7.5,7.8,8.2
6,Genoa,280_h,560,h,1.31,1.82,1.12,1.55,10,15,2.0,1.0,1.45,w,2025-03-14,8,11,10,35,-0.43,12.1,9.6,12.4,11.0
6,Genoa,292_a,585,a,1.56,2.38,1.33,2.02,10,12,0.0,1.0,1.22,l,2025-03-29,8,11,11,35,-0.7,11.5,9.4,9.8,9.8
6,Genoa,300_h,600,h,2.77,0.96,2.35,0.82,11,6,1.0,0.0,2.46,w,2025-04-04,9,11,11,38,1.54,7.2,9.5,9.9,7.0
6,Genoa,316_a,633,a,0.66,2.0,0.56,1.7,5,18,0.0,0.0,0.42,d,2025-04-13,9,12,11,39,-1.14,12.9,5.8,5.9,10.8
6,Genoa,327_h,654,h,1.96,3.0,1.66,2.55,13,21,0.0,2.0,0.49,l,2025-04-23,9,12,12,39,-0.89,9.1,9.6,12.4,8.6
6,Genoa,330_a,661,a,0.72,2.23,0.61,1.89,6,18,0.0,1.0,0.37,l,2025-04-27,9,12,13,39,-1.28,9.5,5.8,5.9,9.0
6,Genoa,349_h,698,h,2.33,2.32,1.98,1.97,18,16,1.0,2.0,1.8,l,2025-05-05,9,12,14,39,0.01,9.3,10.2,11.1,8.9
6,Genoa,357_a,715,a,1.08,4.87,0.92,4.14,6,27,2.0,2.0,0.25,d,2025-05-11,9,13,14,40,-3.22,11.9,9.6,10.3,11.1
6,Genoa,360_h,720,h,2.58,2.36,2.2,2.01,18,10,2.0,3.0,1.91,l,2025-05-17,9,13,15,40,0.19,13.9,9.3,9.7,10.6
6,Genoa,372_a,745,a,1.12,3.28,0.95,2.79,5,28,3.0,1.0,0.25,w,2025-05-24,10,13,15,43,-1.84,6.4,8.7,8.8,6.1
7,Inter,0_a,1,a,3.34,2.29,2.84,1.94,16,9,2.0,2.0,2.31,d,2024-08-17,0,1,0,1,0.9,9.3,9.0,9.5,8.9
7,Inter,12_h,24,h,2.22,2.04,1.88,1.73,20,15,2.0,0.0,1.89,w,2024-08-24,1,1,0,4,0.15,13.0,10.2,11.1,10.0
7,Inter,21_h,42,h,2.43,1.34,2.06,1.14,14,13,4.0,0.0,2.32,w,2024-08-30,2,1,0,7,0.92,13.3,8.8,9.3,10.2
7,Inter,37_a,75,a,2.2,0.94,1.87,0.8,22,5,1.0,1.0,2.35,d,2024-09-15,2,2,0,8,1.07,6.1,11.2,13.5,5.9
7,Inter,48_h,96,h,2.38,3.16,2.02,2.69,17,15,1.0,2.0,1.25,l,2024-09-22,2,2,1,8,-0.67,11.4,10.6,13.9,10.8
7,Inter,51_a,103,a,3.0,1.95,2.55,1.66,16,16,3.0,2.0,2.31,w,2024-09-28,3,2,1,11,0.89,13.0,10.8,11.4,10.0
7,Inter,64_h,128,h,5.12,1.66,4.36,1.41,40,5,3.0,2.0,2.65,w,2024-10-05,4,2,1,14,2.94,12.1,13.8,18.7,9.4
7,Inter,78_a,157,a,2.38,2.05,2.02,1.74,12,14,1.0,0.0,1.97,w,2024-10-20,5,2,1,17,0.28,10.9,10.2,11.1,10.4
7,Inter,87_h,174,h,4.37,2.2,3.72,1.87,30,14,4.0,4.0,2.55,d,2024-10-27,5,3,1,18,1.85,11.8,9.1,9.6,10.0
7,Inter,92_a,185,a,2.54,0.79,2.16,0.68,16,6,3.0,0.0,2.45,w,2024-10-30,6,3,1,21,1.48,9.1,11.0,12.1,8.8
7,Inter,105_h,210,h,4.07,1.18,3.46,1.0,26,9,1.0,0.0,2.65,w,2024-11-03,7,3,1,24,2.45,8.6,10.0,10.7,8.4
7,Inter,118_h,236,h,2.26,0.96,1.92,0.82,15,6,1.0,1.0,2.36,d,2024-11-10,7,4,1,25,1.1,7.7,10.6,11.6,7.5
7,Inter,119_a,239,a,2.62,1.46,2.23,1.24,12,12,5.0,0.0,2.33,w,2024-11-23,8,4,1,28,0.99,12.7,9.3,9.7,9.8
7,Inter,138_h,276,h,3.27,0.9,2.78,0.76,26,5,3.0,1.0,2.61,w,2024-12-06,9,4,1,31,2.01,11.5,11.6,15.4,9.0
7,Inter,157_a,315,a,2.62,1.46,2.23,1.24,12,12,6.0,0.0,2.33,w,2024-12-16,10,4,1,34,0.99,9.1,10.4,13.6,8.8
7,Inter,167_h,334,h,3.0,1.58,2.55,1.34,22,7,2.0,0.0,2.38,w,2024-12-23,11,4,1,37,1.21,9.5,9.5,10.1,9.2
7,Inter,170_a,341,a,3.12,0.95,2.65,0.81,24,10,3.0,0.0,2.55,w,2024-12-28,12,4,1,40,1.84,11.5,10.7,11.4,9.0
7,Inter,191_a,383,a,2.98,1.29,2.53,1.1,19,10,1.0,0.0,2.44,w,2025-01-12,13,4,1,43,1.44,11.0,11.4,12.6,9.4
7,Inter,197_h,394,h,2.57,2.62,2.19,2.23,13,14,2.0,2.0,1.77,d,2025-01-15,13,5,1,44,-0.04,7.5,10.0,10.5,7.1
7,Inter,206_h,412,h,3.55,0.8,3.02,0.68,22,7,3.0,1.0,2.65,w,2025-01-19,14,5,1,47,2.34,10.5,11.6,15.4,9.0
7,Inter,214_a,429,a,1.82,2.77,1.55,2.36,7,22,4.0,0.0,1.13,w,2025-01-26,15,5,1,50,-0.81,12.6,9.4,9.8,11.4
7,Inter,225_a,451,a,3.26,2.24,2.77,1.91,26,17,1.0,1.0,2.3,d,2025-02-02,15,6,1,51,0.86,13.0,11.2,14.8,10.0
7,Inter,228_a,457,a,1.8,2.29,1.53,1.94,18,9,0.0,3.0,1.46,l,2025-02-06,15,6,2,51,-0.41,13.0,10.2,12.1,10.0
7,Inter,238_h,476,h,4.18,1.06,3.55,0.9,27,6,2.0,1.0,2.65,w,2025-02-10,16,6,2,54,2.65,7.6,10.3,11.1,7.3
7,Inter,247_a,495,a,2.1,3.61,1.78,3.07,19,21,0.0,1.0,0.37,l,2025-02-16,16,6,3,54,-1.29,14.8,8.4,8.9,11.2
7,Inter,253_h,506,h,3.03,1.74,2.57,1.48,21,17,1.0,0.0,2.36,w,2025-02-22,17,6,3,57,1.09,13.3,10.4,11.0,10.2
7,Inter,262_a,525,a,0.88,3.24,0.75,2.75,8,29,1.0,1.0,0.25,d,2025-03-01,17,7,3,58,-2.01,10.5,9.2,11.8,9.8
7,Inter,274_h,548,h,5.38,1.58,4.57,1.34,39,7,3.0,2.0,2.65,w,2025-03-08,18,7,3,61,3.23,12.4,14.0,19.0,9.6
7,Inter,289_a,579,a,2.58,2.16,2.19,1.83,18,15,2.0,0.0,2.01,w,2025-03-16,19,7,3,64,0.36,10.6,10.8,12.9,10.0
7,Inter,296_h,592,h,1.9,2.0,1.62,1.7,12,13,2.0,1.0,1.73,w,2025-03-30,20,7,3,67,-0.08,13.3,9.5,9.9,10.2
7,Inter,302_a,605,a,2.72,1.72,2.31,1.46,20,8,2.0,2.0,2.3,d,2025-04-05,20,8,3,68,0.85,12.4,12.0,16.0,9.6
7,Inter,312_h,624,h,2.32,1.88,1.97,1.6,16,13,3.0,1.0,2.02,w,2025-04-12,21,8,3,71,0.37,12.4,10.6,11.6,9.6
7,Inter,324_a,649,a,1.22,2.0,1.04,1.7,13,15,0.0,1.0,1.25,l,2025-04-20,21,8,4,71,-0.66,6.5,9.6,10.3,6.2
7,Inter,333_h,666,h,2.13,3.24,1.81,2.75,18,18,0.0,1.0,0.47,l,2025-04-27,21,8,5,71,-0.94,14.3,11.4,15.1,11.8
7,Inter,344_h,688,h,1.46,0.88,1.24,0.75,12,8,1.0,0.0,2.09,w,2025-05-03,22,8,5,74,0.49,11.8,9.8,11.5,9.2
7,Inter,356_a,713,a,2.68,2.66,2.28,2.26,13,24,2.0,0.0,1.81,w,2025-05-11,23,8,5,77,0.02,15.1,9.3,9.7,11.4
7,Inter,363_h,726,h,1.83,1.9,1.56,1.61,14,10,2.0,2.0,1.75,d,2025-05-18,23,9,5,78,-0.06,9.7,10.0,13.0,9.3
7,Inter,370_a,741,a,2.66,2.5,2.26,2.12,13,15,2.0,0.0,1.88,w,2025-05-23,24,9,5,81,0.14,15.4,10.2,13.3,11.6
8,Juventus,9_h,18,h,3.27,0.3,2.78,0.26,13,0,3.0,0.0,2.65,w,2024-08-19,1,0,0,3,2.52,8.6,10.4,13.6,8.2
8,Juventus,19_a,39,a,1.72,1.06,1.46,0.9,6,10,3.0,0.0,2.13,w,2024-08-26,2,0,0,6,0.56,12.1,9.4,12.1,9.4
8,Juventus,28_h,56,h,1.26,1.02,1.07,0.87,13,10,0.0,0.0,1.92,d,2024-09-01,2,1,0,7,0.21,11.0,9.6,10.3,9.4
8,Juventus,31_a,63,a,2.34,1.6,1.99,1.36,21,11,0.0,0.0,2.17,d,2024-09-14,2,2,0,8,0.62,12.4,11.0,13.2,9.6
8,Juventus,43_h,86,h,1.23,1.04,1.04,0.88,12,10,0.0,0.0,1.89,d,2024-09-21,2,3,0,9,0.16,12.4,9.4,9.8,9.6
8,Juventus,52_a,105,a,1.8,1.35,1.53,1.15,13,11,3.0,0.0,2.02,w,2024-09-28,3,3,0,12,0.38,8.6,10.4,13.6,8.4
8,Juventus,65_h,130,h,4.32,1.34,3.67,1.14,26,10,1.0,1.0,2.65,d,2024-10-06,3,4,0,13,2.54,9.8,12.2,16.3,9.4
8,Juventus,73_h,146,h,2.46,0.44,2.09,0.37,21,2,1.0,0.0,2.51,w,2024-10-19,4,4,0,16,1.71,6.6,11.2,14.8,6.6
8,Juventus,87_a,175,a,2.2,4.37,1.87,3.72,14,30,4.0,4.0,0.25,d,2024-10-27,4,5,0,17,-1.85,9.6,10.0,11.8,9.1
8,Juventus,95_h,190,h,4.0,2.5,3.4,2.12,31,17,2.0,2.0,2.4,d,2024-10-30,4,6,0,18,1.28,13.9,12.8,17.2,10.6
8,Juventus,100_a,201,a,2.16,1.99,1.84,1.69,12,20,2.0,0.0,1.89,w,2024-11-02,5,6,0,21,0.15,9.5,10.2,11.1,9.1
8,Juventus,113_h,226,h,2.32,1.0,1.97,0.85,16,10,2.0,0.0,2.36,w,2024-11-09,6,6,0,24,1.12,11.8,9.5,9.9,9.2
8,Juventus,120_a,241,a,1.24,0.85,1.05,0.73,10,7,0.0,0.0,1.99,d,2024-11-23,6,7,0,25,0.33,9.8,9.4,12.1,9.2
8,Juventus,136_a,273,a,2.2,2.35,1.87,1.99,19,10,1.0,1.0,1.7,d,2024-12-01,6,8,0,26,-0.12,13.0,10.8,14.2,10.0
8,Juventus,141_h,282,h,1.59,1.92,1.35,1.63,9,12,2.0,2.0,1.57,d,2024-12-07,6,9,0,27,-0.28,7.2,8.9,9.3,6.9
8,Juventus,151_h,302,h,2.35,1.32,2.0,1.12,18,11,2.0,2.0,2.31,d,2024-12-14,6,10,0,28,0.88,12.4,10.4,13.6,9.6
8,Juventus,165_a,331,a,3.68,2.76,3.13,2.35,21,17,2.0,1.0,2.26,w,2024-12-22,7,10,0,31,0.78,11.6,11.2,14.8,11.0
8,Juventus,174_h,348,h,2.83,1.88,2.41,1.6,20,11,2.0,2.0,2.28,d,2024-12-29,7,11,0,32,0.81,9.5,11.0,14.5,9.1
8,Juventus,188_a,377,a,3.24,1.93,2.75,1.64,13,19,1.0,1.0,2.36,d,2025-01-11,7,12,0,33,1.12,13.3,7.6,8.1,10.2
8,Juventus,196_a,393,a,3.52,2.99,2.99,2.54,17,17,1.0,1.0,2.06,d,2025-01-14,7,13,0,34,0.45,15.1,11.4,15.1,11.4
8,Juventus,200_h,400,h,2.95,2.0,2.5,1.7,18,16,2.0,0.0,2.27,w,2025-01-18,8,13,0,37,0.8,7.3,11.0,13.2,7.0
8,Juventus,210_a,421,a,0.9,2.41,0.76,2.05,5,22,1.0,2.0,0.37,l,2025-01-25,8,13,1,37,-1.28,9.5,9.0,11.5,9.0
8,Juventus,223_h,446,h,4.26,1.82,3.62,1.55,28,15,4.0,1.0,2.63,w,2025-02-02,9,13,1,40,2.07,9.3,12.1,13.0,8.9
8,Juventus,229_a,459,a,1.36,3.27,1.16,2.78,7,23,2.0,1.0,0.27,w,2025-02-07,10,13,1,43,-1.62,9.9,8.0,8.3,9.3
8,Juventus,247_h,494,h,3.61,2.1,3.07,1.78,21,19,1.0,0.0,2.4,w,2025-02-16,11,13,1,46,1.29,8.9,11.2,14.8,8.4
8,Juventus,257_a,515,a,2.9,1.31,2.47,1.12,16,10,1.0,0.0,2.42,w,2025-02-23,12,13,1,49,1.35,8.3,10.8,14.2,8.0
8,Juventus,269_h,538,h,4.71,0.84,4.0,0.71,28,4,2.0,0.0,2.65,w,2025-03-03,13,13,1,52,3.29,8.2,13.4,18.1,8.0
8,Juventus,278_h,556,h,1.34,3.8,1.14,3.23,9,21,0.0,4.0,0.25,l,2025-03-09,13,13,2,52,-2.09,13.1,9.8,11.5,11.8
8,Juventus,288_a,577,a,1.68,1.51,1.43,1.28,16,8,0.0,3.0,1.89,l,2025-03-16,13,13,3,52,0.15,9.8,10.2,13.3,9.4
8,Juventus,292_h,584,h,2.38,1.56,2.02,1.33,12,10,1.0,0.0,2.21,w,2025-03-29,14,13,3,55,0.7,9.8,9.8,11.5,9.4
8,Juventus,308_a,617,a,2.66,2.09,2.26,1.77,13,13,1.0,1.0,2.09,d,2025-04-06,14,14,3,56,0.49,8.9,10.2,12.1,8.5
8,Juventus,313_h,626,h,4.0,2.02,3.4,1.72,28,16,2.0,1.0,2.5,w,2025-04-12,15,14,3,59,1.69,14.2,12.4,16.6,10.8
8,Juventus,328_a,657,a,2.26,1.44,1.92,1.22,23,9,0.0,1.0,2.21,l,2025-04-23,15,14,4,59,0.7,11.8,11.2,14.8,9.2
8,Juventus,334_h,668,h,1.99,1.92,1.7,1.63,8,15,2.0,0.0,1.84,w,2025-04-27,16,14,4,62,0.06,8.0,10.0,13.0,7.6
8,Juventus,348_a,697,a,1.32,1.82,1.12,1.55,8,19,1.0,1.0,1.45,d,2025-05-04,16,15,4,63,-0.42,6.7,9.2,11.8,6.4
