team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
71,Aston Villa,71,30,h,2.63349,0.96769,2.63349,0.96769,7,4,2,1,2.4585,w,2025-04-05 16:30:00,1,0,0,3,1.6658,189,19,242,23
71,Aston Villa,71,31,a,2.99927,0.412256,1.36951,0.412256,13,1,3,0,2.8997,w,2025-04-12 14:00:00,1,0,0,3,0.957254,230,21,252,11
71,Aston Villa,71,32,h,3.05371,1.27176,3.05371,1.27176,10,8,4,1,2.47,w,2025-04-19 16:30:00,1,0,0,3,1.7819500000000001,247,22,222,16
71,Aston Villa,71,33,a,1.85906,1.36232,1.09789,1.36232,3,3,1,2,1.762,l,2025-04-22 19:00:00,0,0,1,0,-0.26442999999999994,249,14,190,18
71,Aston Villa,71,34,h,1.29013,0.702787,1.29013,0.702787,5,7,1,0,1.8952,w,2025-05-03 11:30:00,1,0,0,3,0.587343,219,11,276,28
71,Aston Villa,71,35,a,1.12376,1.02272,1.12376,1.02272,1,10,1,0,1.4105999999999999,w,2025-05-10 16:30:00,1,0,0,3,0.10104000000000002,228,19,117,26
71,Aston Villa,71,36,h,1.69061,0.523016,1.69061,0.523016,19,2,2,0,2.2784000000000004,w,2025-05-16 18:30:00,1,0,0,3,1.1675939999999998,152,16,315,12
71,Aston Villa,71,37,a,0.335222,2.96259,0.335222,2.20143,5,24,0,2,0.07980000000000001,l,2025-05-25 15:00:00,0,0,1,0,-1.8662080000000003,296,11,143,28
72,Everton,72,0,h,0.405325,1.79083,0.405325,1.79083,4,5,0,3,0.30779999999999996,l,2024-08-17 14:00:00,0,0,1,0,-1.385505,385,21,190,24
72,Everton,72,1,a,0.648869,2.61143,0.648869,2.61143,5,9,0,4,0.2558,l,2024-08-24 14:00:00,0,0,1,0,-1.962561,369,29,126,20
72,Everton,72,2,h,2.55629,2.95688,2.55629,2.95688,15,7,2,3,1.1241,l,2024-08-31 14:00:00,0,0,1,0,-0.4005899999999998,191,23,149,21
72,Everton,72,3,a,0.852158,3.15876,0.852158,3.15876,3,9,2,3,0.1567,l,2024-09-14 16:30:00,0,0,1,0,-2.306602,294,18,121,23
72,Everton,72,4,a,1.82377,1.33793,1.82377,1.33793,6,8,1,1,1.6985,d,2024-09-21 14:00:00,0,1,0,1,0.4858399999999998,251,13,160,19
72,Everton,72,5,h,1.10959,1.12358,1.10959,1.12358,6,8,2,1,1.3309,w,2024-09-28 14:00:00,1,0,0,3,-0.013989999999999947,300,24,168,18
72,Everton,72,6,h,0.692214,1.79048,0.692214,1.02931,3,11,0,0,0.4902,d,2024-10-05 16:30:00,0,1,0,1,-0.33709599999999995,410,26,164,28
72,Everton,72,7,a,1.60804,1.174,1.60804,1.174,9,3,2,0,1.717,w,2024-10-19 14:00:00,1,0,0,3,0.43404,302,19,240,21
72,Everton,72,8,h,0.884845,1.49531,0.884845,1.49531,7,7,1,1,0.8440000000000001,d,2024-10-26 16:30:00,0,1,0,1,-0.6104649999999999,360,17,219,20
72,Everton,72,9,a,1.78581,0.540345,1.78581,0.540345,4,6,0,1,2.3625,l,2024-11-02 15:00:00,0,0,1,0,1.2454649999999998,390,26,157,17
72,Everton,72,10,a,0.865983,1.1237,0.865983,1.1237,7,8,0,0,1.0962,d,2024-11-09 15:00:00,0,1,0,1,-0.257717,200,18,213,21
72,Everton,72,11,h,1.5951,1.34314,1.5951,1.34314,8,1,0,0,1.5025,d,2024-11-23 15:00:00,0,1,0,1,0.25195999999999996,223,15,183,23
72,Everton,72,12,a,0.766749,1.76161,0.766749,1.76161,3,10,0,4,0.5986,l,2024-12-01 13:30:00,0,0,1,0,-0.9948609999999999,461,27,275,24
72,Everton,72,13,h,1.49904,0.847724,1.49904,0.847724,7,4,4,0,1.8867999999999998,w,2024-12-04 19:30:00,1,0,0,3,0.6513159999999999,285,28,185,24
72,Everton,72,14,a,0.132166,1.30865,0.132166,1.30865,2,12,0,0,0.3379,d,2024-12-14 15:00:00,0,1,0,1,-1.176484,356,18,106,21
72,Everton,72,15,h,1.07081,1.51591,1.07081,1.51591,0,2,0,0,0.9176,d,2024-12-22 14:00:00,0,1,0,1,-0.44510000000000005,404,28,110,23
72,Everton,72,16,a,0.653289,2.51965,0.653289,1.75849,1,18,1,1,0.2591,d,2024-12-26 12:30:00,0,1,0,1,-1.105201,309,11,192,18
72,Everton,72,17,h,0.615191,2.02753,0.615191,2.02753,8,7,0,2,0.38470000000000004,l,2024-12-29 15:00:00,0,0,1,0,-1.412339,131,16,221,13
72,Everton,72,18,a,0.561015,2.61852,0.561015,2.61852,1,14,0,1,0.17420000000000002,l,2025-01-04 15:00:00,0,0,1,0,-2.057505,193,18,107,27
72,Everton,72,19,h,1.23126,1.28522,1.23126,1.28522,4,5,0,1,1.3195999999999999,l,2025-01-15 19:30:00,0,0,1,0,-0.05396000000000001,271,28,219,15
