team_id,title,id,match_index,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda_att,ppda_def,ppda_allowed_att,ppda_allowed_def
101,Genoa,101,1,h,0.593013,1.55128,0.593013,1.55128,2,2,0,1,0.5363,l,2025-08-31 16:30:00,0,0,1,0,-0.958267,269,27,195,34
101,Genoa,101,2,a,2.54288,1.56467,2.54288,1.56467,6,4,1,1,2.1372,d,2025-09-15 18:45:00,0,1,0,1,0.9782099999999998,292,37,237,29
101,Genoa,101,3,a,0.794732,1.78786,0.794732,1.02656,2,4,1,2,0.5695,l,2025-09-20 13:00:00,0,0,1,0,-0.23182799999999992,231,22,154,22
101,Genoa,101,4,h,1.47659,3.54059,1.47659,3.54059,3,4,0,3,0.2567,l,2025-09-29 18:45:00,0,0,1,0,-2.064,152,27,315,20
101,Genoa,101,5,a,0.691583,1.87915,0.691583,1.87915,2,6,1,2,0.4545,l,2025-10-05 16:00:00,0,0,1,0,-1.187567,331,24,128,21
104,Sassuolo,104,0,h,0.298477,1.55456,0.298477,1.55456,2,4,0,2,0.3127,l,2025-08-23 16:30:00,0,0,1,0,-1.2560829999999998,416,27,214,28
104,Sassuolo,104,1,a,1.32978,3.52949,0.568485,2.76819,6,2,2,3,0.1365,l,2025-08-29 16:30:00,0,0,1,0,-2.1997050000000002,194,20,304,22
104,Sassuolo,104,2,h,1.2156,0.858246,1.2156,0.858246,5,5,1,0,1.7244,w,2025-09-14 16:00:00,1,0,0,3,0.35735400000000006,339,19,283,21
104,Sassuolo,104,3,a,0.850824,3.12186,0.850824,3.12186,2,18,1,2,0.222,l,2025-09-21 18:45:00,0,0,1,0,-2.2710359999999996,248,15,199,26
104,Sassuolo,104,4,h,2.31332,1.19344,2.31332,1.19344,5,2,3,1,2.2354000000000003,w,2025-09-28 10:30:00,1,0,0,3,1.11988,241,12,164,30
104,Sassuolo,104,5,a,1.5058,0.810981,0.561962,0.810981,2,8,1,0,2.0519,w,2025-10-03 18:45:00,1,0,0,3,-0.249019,224,20,185,23
